millisecond,x,y,z,Collision-Dynamic-Object-Settings-AngV-X#30,0#
0,-8.0,0.0,10.0
13,-7.6669440269470215,0.005813512019813061,9.997278213500977
29,-7.3341145515441895,0.011623069643974304,9.991835594177246
46,-7.001511573791504,0.017428675666451454,9.983674049377441
63,-6.669134616851807,0.023230332881212234,9.972796440124512
79,-6.336983680725098,0.029028045013546944,9.959203720092773
96,-6.005058765411377,0.03482181206345558,9.94289779663086
113,-5.6733598709106445,0.040611639618873596,9.923881530761719
129,-5.341886520385742,0.046397529542446136,9.902155876159668
146,-5.01063871383667,0.0521794855594635,9.87772274017334
163,-4.6796159744262695,0.05795750766992569,9.850584030151367
179,-4.348818302154541,0.0637315958738327,9.820741653442383
196,-4.018245697021484,0.06950175762176514,9.788196563720703
213,-3.6878979206085205,0.07526800036430359,9.752951622009277
229,-3.3577749729156494,0.08103031665086746,9.715008735656738
246,-3.027876377105713,0.08678871393203735,9.674368858337402
263,-2.698202133178711,0.09254319965839386,9.631034851074219
279,-2.3687522411346436,0.09829376637935638,9.585007667541504
296,-2.0395264625549316,0.10404042154550552,9.536290168762207
313,-1.710524559020996,0.10978317260742188,9.484883308410645
329,-1.3817464113235474,0.11552201211452484,9.43078899383545
346,-1.053191900253296,0.12125695496797562,9.374009132385254
363,-0.7248608469963074,0.1269879937171936,9.314545631408691
379,-0.39675313234329224,0.1327151358127594,9.252400398254395
396,-0.06886857748031616,0.1384383887052536,9.187575340270996
413,0.2587929964065552,0.14415773749351501,9.120072364807129
429,0.5862317085266113,0.14987319707870483,9.049893379211426
446,0.9134476780891418,0.15558476746082306,8.977039337158203
463,1.240441083908081,0.16129246354103088,8.90151309967041
479,1.5672121047973633,0.16699627041816711,8.823315620422363
496,1.8937609195709229,0.17269620299339294,8.742448806762695
513,2.2200875282287598,0.17839226126670837,8.658915519714355
529,2.546192169189453,0.1840844452381134,8.57271671295166
546,2.872075080871582,0.18977275490760803,8.483854293823242
563,3.1977362632751465,0.19545719027519226,8.392330169677734
579,3.5231759548187256,0.20113776624202728,8.29814624786377
596,3.8483943939208984,0.2068144679069519,8.201303482055664
613,4.173391819000244,0.21248731017112732,8.101804733276367
629,4.498167991638184,0.21815629303455353,7.9996514320373535
646,4.822723388671875,0.22382143139839172,7.894845485687256
663,5.147058010101318,0.2294827103614807,7.787388324737549
679,5.471171855926514,0.2351401448249817,7.677281856536865
696,5.795065402984619,0.24079371988773346,7.564528465270996
713,6.118738651275635,0.24644345045089722,7.449129581451416
729,6.4421916007995605,0.25208935141563416,7.3310866355896
746,6.765424728393555,0.2577314078807831,7.210402011871338
763,7.088438034057617,0.263369619846344,7.0870771408081055
779,7.411231517791748,0.2690039873123169,6.961113929748535
796,7.7338056564331055,0.27463454008102417,6.83251428604126
813,8.056159973144531,0.28026124835014343,6.701279640197754
829,8.378294944763184,0.28588414192199707,6.56741189956665
846,8.700211524963379,0.2915032207965851,6.430912971496582
863,8.37645435333252,0.29404738545417786,6.366395950317383
879,8.05291748046875,0.29658982157707214,6.299200534820557
896,7.72960090637207,0.29913052916526794,6.229328632354736
913,7.406504154205322,0.30166950821876526,6.156782150268555
929,7.083627223968506,0.3042067587375641,6.0815629959106445
946,6.760969638824463,0.30674228072166443,6.0036725997924805
963,6.438531875610352,0.3092760741710663,5.923112869262695
979,6.116313457489014,0.31180813908576965,5.839885711669922
996,5.794313907623291,0.31433847546577454,5.753993034362793
1013,5.472533226013184,0.3168671131134033,5.665436744689941
1029,5.150971412658691,0.3193940222263336,5.574218273162842
